review_text,sentiment
"Omg I swear this is like an orgasm on your face!! The best, the most refreshing, the most moisturizing, the most repairing and best overall mask I have tried (and I have tried many). My skin is extremely sensitive with red spots, very dry in some places (due to acne medication), very oily in others and probe to breakouts. This mask did NOT irritate my skin, it cleared up the redness, I did NOT break out (it actually cleared my acne) and was left with amazingly smooth and hydrated skin. My trick, put it in the fridge in the morning, and then at night leave it on for an hour. You will feel like you are at a spa. Seriously, do not walk, run to get this product ASAP! I promise that you will not be disappointed! If I was famous I would absolutely be a spokesperson for PTR. His products are amazing and they always deliver!!!!",1
"I love this stuff. I use the peeling gel first, then this, then the anti aging gel and I feel like I am 14. Lol.",1
I've always been scared to try new products because I have extremely sensitive skin and almost everything irritates it. This mask did my skin wonders to the point where I used every last bit of product. Worth every penny!!!!!,1
"Before I started using this, every time I had my face waxed, I would break out and there would be tiny red bumps all along my cheeks and forehead- but this mask had changed EVERYTHING! I use it right after my waxing and then two days afterwards as well. Since doing this, I've stopped breaking out after my waxing. Loves it.",1
"I bought this full size mask in a kit for $25/ 5 products! I didn't realize the mask alone was worth this much. It's really calming and soothing. I use it with the wash and moisturizer. Talk about the ultimate deal. They're all great products. I was skeptical with the price point, and it being a close out kit, but they are great. I was worried they were all discontinued, but glad to see the mask is still here.",1
I love my sample of this mask! Not sure if I would buy a full container... maybe the large variety pack and give them out as Christmas gifts ?,1
"I saw this mask in Sephora one day while searching for a mask that would hydrate my extremely dry, flaky skin. I took home a sample of it, used it once, and I was sold. ",1
"After sampling a perfume that I negatively reacted to, I put this mask on my neck and it worked amazingly! I rinsed it off and the next morning my dry red patches were gone!",1
I use this mask 2x a week and notice a huge difference as my skin is no longer dry . I put it in the fridge. It feels great !,1
"I tend to have redness, but this Cucumber mask is a life saver!!! I use it 2 to 3 times a week. I tend to sleep with it on as a treatment. It hydrates my oily skin and calms my redness. I definitely recommend this to everyone!",1
"I use this every single morning to start off my day. I keep it in the fridge so it's nice and cool when I apply it first thing in the morning. Really good pick me up, and great for making my eyes feel less puffy if I didn't sleep well. My skin type: I started on tretinoin a few months ago, and I am still in the dry skin stage (my skin used to be oily prior to being on tretinoin). This helps put the moisture back in my skin and doesn't cause irritation (as the tretinoin has caused my skin to be sensitive as well).",1
So good soothes my skin when there's redness or dry patches !!,1
"I am a 50yo man and have always hated moisturizing masks. I have never had acne in in my life. Even as a teen I would shave my face with baby oil instead of shaving cream and I still never got a single pimple. But I don't know what they put in them- but if I ever try anything that's labled ""moisturizing mask"" I immediately break out with horrible acne- so I never use them. Until now. I kinda went overboard this week and used too many peel pads and scrubs and my face was so dry and itchy. I looked in my box and saw this PTR Cucumber Mask that I got as a sample and never tried. So- I tried it. 3 times now. No acne! Yeah!!!!!! Perfect amount of moisture for what I needed too. The sample is good enough for several applications but I will totally be buying the full size now when I am done.",1
I really like this mask especially when I look tired and I put it on maybe for 8-10 mins I wash it off the next day my skin is hydrated and clear complexion even skin tone redness is gone. It has a clear glow . I love it !,1
